"","Date","year","month","Location","Sublocation","Block","Treatment_ID","Treatment","Registered_by","t_year","Roughness","Slope","Sphagnum","Dead_sph","Polytrichum","Racomitrium","Other_mosses","Livermosses","Lichen","Carex","Trichophorum","Eriopherum","Sedges","Rhynchospora","Grasses","Heathers","Oxycoccus","Blueberry","Drosera","Herbs","Narthecium","Bet_nan","Seedlings","Bushes","Trees","Bare_peat","Litter","Mulch","Dead_wood","Temp_water","Other","All_species","Notes.x","WAL #","Sample_ID","Burial_Date","Retrieval_Date","#Anion","#Cation","Notes.y","NO3_N","NH4_N","Ca","Mg","K","P","Fe","Mn","Cu","Zn","B","S","Pb","Al","Cd","Name","Station_ID","consecutive_days_count","gs_mean","gs_max","gs_min","total_days","Change_Year","Change_Total","Other_veg","Total_veg","Field","Veg_Ground","Tot_Ground","Sphagnum_nozero","Sphagnum_int","Sphagnum_no1","Sphagnum_beta"
"199",2022-09-15,"2022","9","HM","1","4","S2","S","MOK",3,NA,NA,50,0,1,0,5,0,0,0,0,7,0,0,0,8,0,0,0.1,0,0.1,0,0.1,1,0,10,2,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM1",2,-0.0490646241830065,0.0344,-0.2489,2,20,NA,22.3,72.3,16.3,56,75,50,50,50,50
"200",2020-06-09,"2020","6","HM","2","1","C","C",NA,0,"4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,NA,NA," en stor klump i s<U+00F8>, ellers veldig jevn","197871",23,2020-06-12,2020-10-07,2,2,NA,0,20,503,1202,20,1.2,58,0.4,0,1.9,0,474,0.1,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,100,1e-04,0,0,1e-04
"201",2021-09-13,"2021","9","HM","2","1","C","C",NA,2,"4",1,0,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,100,0,0,0,0,NA,"torvull, bj<U+00F8>rnemose, smal soldogg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2.1,2.1,2,0.1,100.1,1e-04,0,0,1e-04
"202",2022-09-15,"2022","9","HM","2","1","C","C","MOK",3,"4",1,0,0,2,0,0.1,0,0,0,0,2,0,0,0,0.1,0,0,0,0,0.1,0,0.1,0,0,95,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4.4,4.4,2.3,2.1,97.1,1e-04,0,0,1e-04
"203",2020-06-09,"2020","6","HM","2","1","M","M",NA,0,"4",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,100,1,0,0,0,NA,"soldogg",NA,"197872",24,2020-06-12,2020-10-07,2,2,NA,0,37,505,1265,59,1.2,173,0.9,0.2,1.1,0.18,142,0.2,17.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0,101,1e-04,0,0,1e-04
"204",2021-09-13,"2021","9","HM","2","1","M","M",NA,2,"4",2,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,50,0,50,0,40,NA,"torvull, rund soldogg, andre bladmoser, torvmose, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,2.1,2.2,1.1,1.1,101.1,0.1,1,0.1,0.1
"205",2022-09-15,"2022","9","HM","2","1","M","M","MOK",3,"4",2,0.1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.1,0,0,80,0,15,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,4.1,4.2,3.1,1.1,96.1,0.1,1,0.1,0.1
"206",2020-06-09,"2020","6","HM","2","1","S1","S",NA,0,"3",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,100.1,1e-04,0,0,1e-04
"207",2021-09-13,"2021","9","HM","2","1","S1","S",NA,2,"3",2,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,85,NA,"torvull, ang, ten, cap, pap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,1,91,1,90,100,90,90,90,90
"208",2022-09-15,"2022","9","HM","2","1","S1","S","MOK",3,"3",2,95,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,95,7,102,6,96,96,95,95,95,95
"209",2021-09-13,"2021","9","HM","2","1","S2","S",NA,2,NA,NA,80,0,0,0,0.1,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,25,NA,"torvull, smal soldogg, stramineum straminergon, myrfiltmose, sph pulchrum cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1,96.1,16,80.1,85.1,80,80,80,80
"210",2022-09-15,"2022","9","HM","2","1","S2","S","MOK",3,NA,NA,85,0,0,0,0.1,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,60.1,145.1,60,85.1,85.1,85,85,85,85
"211",2020-06-09,"2020","6","HM","2","2","C","C",NA,0,"3",1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,100,2,0,0,0,NA,"soldogg, andre bladmoser",NA,"197859",11,2020-06-12,2020-10-07,2,2,NA,0,25,635,1460,18,0.2,144,0.6,0.1,1.2,0.79,208,0.2,27.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.1,0.1,102.1,1e-04,0,0,1e-04
"212",2021-09-13,"2021","9","HM","2","2","C","C",NA,2,"3",1,0,0,0.1,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,90,0,0,0,0,NA,"rund og smal soldogg, kvitmyrak, torvull, bj<U+00F8>rnemose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,12.1,12.1,12,0.1,90.1,1e-04,0,0,1e-04
"213",2022-09-15,"2022","9","HM","2","2","C","C","MOK",3,"3",1,0,0,1,0,0,0,0,0,0,7,0,0.1,0,0,0,0,2,0,0,0,0,0,0,90,0,0,0,15,NA,NA,"vann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1,10.1,9.1,1,91,1e-04,0,0,1e-04
"214",2020-06-09,"2020","6","HM","2","2","M","M",NA,0,"4",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,100,1,0,0,0,NA,"soldogg",NA,"197856",8,2020-06-12,2020-10-07,2,2,NA,0,23,485,1129,53,1.7,162,0.4,0.1,1.8,0,91,0.7,19.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0,101,1e-04,0,0,1e-04
"215",2021-09-13,"2021","9","HM","2","2","M","M",NA,2,"4",1,1,0,0,0,0,0,0,0,0,2,0,0,0,0.1,0,0,2,0,0,0,0,0,0,60,0,50,0,0,NA,"smal soldogg, torvull, torvmose sp. ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,4.1,5.1,4.1,1,111,1,1,1,1
"216",2022-09-15,"2022","9","HM","2","2","M","M","MOK",3,"4",1,1,0,0,0,0,0,0,0,0,3,0,0,0,0.1,0,0,2,0,0,0,0,0,0,65,0,30,0,0,NA,NA,"tr<U+00E5>kk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,5.1,6.1,5.1,1,96,1,1,1,1
"217",2020-06-09,"2020","6","HM","2","2","S1","S",NA,0,"4",1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,100,1,0,0,0,NA,"soldogg, bj<U+00F8>rnemose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.2,0.1,0.1,101.1,1e-04,0,0,1e-04
"218",2021-09-13,"2021","9","HM","2","2","S1","S",NA,2,"4",1,60,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,8,0,35,0,0,NA,"smal, rund soldogg, calluna, klokkelyng, bj<U+00F8>rnemose, furumose, andre bladmoser, dicranum, torvull, pap, cap, ten, ang",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,6,66,5,61,104,60,60,60,60
"219",2022-09-15,"2022","9","HM","2","2","S1","S","MOK",3,"4",1,80,0,0.1,0,2,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,0,0,0,15,0,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,80,10.1,90.1,8,82.1,102.1,80,80,80,80
"220",2021-09-13,"2021","9","HM","2","2","S2","S",NA,2,NA,NA,85,0,0,0,0.1,0,0,0,0,1,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,2,0,20,0,0,NA,"rund soldogg, torvull, kvitmyrak, myrfiltmose, cap, pap, ten, pap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,86.3,1.2,85.1,107.1,85,85,85,85
"221",2022-09-15,"2022","9","HM","2","2","S2","S","MOK",3,NA,NA,95,0,0,0,0.1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,2.1,97.1,2,95.1,101.1,95,95,95,95
"222",2020-06-09,"2020","6","HM","2","3","C","C",NA,0,"3",1,0.1,0,0.1,0,2,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,95,4,0,0,0,NA,"andre bladmoser, bj<U+00F8>rnemoser, eriophorum, sphagnum (for liten <U+00E5> si art), soldogg, calluna vulgaris",NA,"197852",4,2020-06-12,2020-10-07,2,2,NA,0,22,629,1166,17,3.1,238,5.2,0.1,3.9,0.41,197,0.6,18.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,2.5,0.3,2.2,101.2,0.1,1,0.1,0.1
"223",2021-09-13,"2021","9","HM","2","3","C","C",NA,2,"3",1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,1,0,NA,"torvull, bj<U+00F8>rnemose, annen bladmose, torvmose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,3,4,1,3,99,1,1,1,1
"224",2022-09-15,"2022","9","HM","2","3","C","C","MOK",3,"3",1,0.1,0,0.1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,95,2,0,0,50,NA,NA,"vann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.9,0,5.1,5.2,2,3.2,100.2,0.1,1,0.1,0.1
"225",2020-06-09,"2020","6","HM","2","3","M","M",NA,0,"4",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,100,5,0,0,0,NA,"solgogg",NA,"197867",19,2020-06-12,2020-10-07,2,2,NA,0,44,658,1211,47,2.1,406,6.5,0.2,6.3,0.39,88,1.1,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,0,105,1e-04,0,0,1e-04
"226",2021-09-13,"2021","9","HM","2","3","M","M",NA,2,"4",2,0,0,0,0,2,0,0,0,0,1,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,30,0,70,0,0,NA,"torvull, tytteb<U+00E6>r, andre bladmoser, furumose, rund soldogg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.2,3.2,1.2,2,102,1e-04,0,0,1e-04
"227",2022-09-15,"2022","9","HM","2","3","M","M","MOK",3,"4",2,0.1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0.1,1,0,0.1,0,0,0,0,65,0,30,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.1,5.2,5.3,2.2,3.1,98.1,0.1,1,0.1,0.1
"228",2020-06-09,"2020","6","HM","2","3","S1","S",NA,0,"3",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,101,1e-04,0,0,1e-04
"229",2021-09-13,"2021","9","HM","2","3","S1","S",NA,2,"3",2,85,0,0.1,0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,NA,"torvull, furumose, myrfiltmose, dicranum, ang, cap, pap, ten, bj<U+00F8>rnemose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,1.2,86.2,1,85.2,115.2,85,85,85,85
"230",2022-09-15,"2022","9","HM","2","3","S1","S","MOK",3,"3",2,90,0,0,0,1,0,0,0,0,6,0,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0,2,0.1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,90,7.3,97.3,6.3,91,95.1,90,90,90,90
"231",2021-09-13,"2021","9","HM","2","3","S2","S",NA,2,NA,NA,85,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,NA,"stramineum straminergon, dicranum. myrfiltmose, torvull, sph ten, ang, pap, cap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,87,1,86,116,85,85,85,85
"232",2022-09-15,"2022","9","HM","2","3","S2","S","MOK",3,NA,NA,90,0,0.1,0,0.1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5,NA,NA,"vann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2.2,92.2,2,90.2,93.2,90,90,90,90
"233",2020-06-09,"2020","6","HM","2","4","C","C",NA,0,"3",1,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,100,0.1,0,0,0,NA,"soldogg, bj<U+00F8>rnemose",NA,"197855",7,2020-06-12,2020-10-07,2,2,NA,0,31,547,1339,18,2.8,164,0.4,0.1,2,0.35,330,0.3,24.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,0.3,0.2,0.1,100.2,1e-04,0,0,1e-04
"234",2021-09-13,"2021","9","HM","2","4","C","C",NA,2,"3",1,0.1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0,0,0,0,0,0,100,0,0,0,0,NA,"smal soldogg, torvull, cf. divinum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,2.1,2.2,2.1,0.1,100.1,0.1,1,0.1,0.1
"235",2022-09-15,"2022","9","HM","2","4","C","C","MOK",3,"3",1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,95,0,0,0,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.1,0,4,4,4,0,95,1e-04,0,0,1e-04
"236",2020-06-09,"2020","6","HM","2","4","M","M",NA,0,"3",1,0.1,0,0,0,1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,100,2,0,0,0,NA,"soldogg, eriophorum, sphagnum",NA,"197865",17,2020-06-12,2020-10-07,2,2,NA,0,31,524,1246,56,1.6,139,1.6,0.3,1.5,0.28,179,0.2,18.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,2.2,1.1,1.1,103.1,0.1,1,0.1,0.1
"237",2021-09-13,"2021","9","HM","2","4","M","M",NA,2,"3",1,10,0,0,0,1,0,0,0,0,1,0,0,0,0.1,0,0,2,0,0,0,0,0,0,0,0,65,0,0,NA,"torvull, smal og rund soldogg, klokkelyng, torvmoser",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,4.1,14.1,3.1,11,76,10,10,10,10
"238",2022-09-15,"2022","9","HM","2","4","M","M","MOK",3,"3",1,30,0,0.1,0,18,0,0,0,0,3,0,0,0,0.1,0,0,3,0,0.1,0,0,0,0,25,0,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,29.9,24.3,54.3,6.2,48.1,93.1,30,30,30,30
"239",2020-06-09,"2020","6","HM","2","4","S1","S",NA,0,"2",2,0.1,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,1,0,0,0,NA,"andre bladmoser, sphagnum cf molle (tatt pr<U+00F8>ve), bj<U+00F8>rnemose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.3,0,0.3,96.3,0.1,1,0.1,0.1
"240",2021-09-13,"2021","9","HM","2","4","S1","S",NA,2,"2",2,80,0,0.1,0,0.1,0,0,0,0,2,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,20,0,0,20,NA,"kvitlyng, torvull, straminergon stramineum, ang, cap, ten, pap, andre bladmoser, bj<U+00F8>rnemose, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.9,NA,2.3,82.3,2.1,80.2,100.2,80,80,80,80
"241",2022-09-15,"2022","9","HM","2","4","S1","S","MOK",3,"2",2,95,0,0.1,0,0.1,0,0,0,0,10,0,0,0,0.1,0,0,1,0,0.1,0,0,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,94.9,11.4,106.4,11.2,95.2,95.2,95,95,95,95
"242",2021-09-13,"2021","9","HM","2","4","S2","S",NA,2,NA,NA,45,0,0.1,0,0.1,0.1,0,0,0,1,0,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0,4,0,55,0,0,NA,"torvull, bj<U+00F8>rnemose, furumose, levermose, dicranum, begge soldogg, myrfiltmose, tytteb<U+00E6>r, sph alle, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,46.6,1.3,45.3,104.3,45,45,45,45
"243",2022-09-15,"2022","9","HM","2","4","S2","S","MOK",3,NA,NA,70,0,0.1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0.1,0,0.1,0,0,6,0,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,5.3,75.3,3.2,72.1,98.1,70,70,70,70
"244",2020-06-10,"2020","6","HM","3","1","C","C",NA,0,"5",1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,100,2,0,0,0,NA,"andre , tytteb<U+00E6>r, lyng",NA,"197866",18,2020-06-12,2020-10-07,2,2,NA,0,11,314,1198,25,2.2,140,0.2,0.1,0.8,0,340,0.3,18,0,"Hoydalsmoan","HM3",0,-0.0312561936936937,0.0841,-0.2021,0,NA,NA,0.3,0.3,0.2,0.1,102.1,1e-04,0,0,1e-04
"245",2021-09-13,"2021","9","HM","3","1","C","C",NA,2,"5",1,0,0,0.1,0,0.1,0,0.1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,95,0,0,0,0,NA,"torvull, klokkelyng, tytteb<U+00E6>r, bj<U+00F8>rnemose, andre bladmoser, cladonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0592986383442266,0.0772,-0.1831,0,0,NA,4.3,4.3,4,0.3,95.3,1e-04,0,0,1e-04
"246",2022-09-15,"2022","9","HM","3","1","C","C","MOK",3,"5",1,0.1,0,2,0,2,0.1,1,0,0,6,0,0,0,3,0,0,0,0,0.1,0,0.1,0,0,90,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0380239923747277,0.0491,-0.1845,0,0.1,0.1,14.3,14.4,9.2,5.2,96.2,0.1,1,0.1,0.1
"247",2020-06-10,"2020","6","HM","3","1","M","M",NA,0,"4",1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,NA,"sphagnum sp.",NA,"197854",6,2020-06-12,2020-10-07,2,2,NA,0,31,243,1199,170,3,125,0.2,0.1,2.1,0,168,0.4,18.5,0,"Hoydalsmoan","HM3",0,-0.0312561936936937,0.0841,-0.2021,0,NA,NA,0,0.1,0,0.1,101.1,0.1,1,0.1,0.1
"248",2021-09-13,"2021","9","HM","3","1","M","M",NA,2,"4",1,2,0,0.1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,80,0,55,NA,"torvull, bj<U+00F8>rnemose, torvmose, ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0592986383442266,0.0772,-0.1831,0,1.9,NA,2.1,4.1,2,2.1,97.1,2,2,2,2
"249",2022-09-15,"2022","9","HM","3","1","M","M","MOK",3,"4",1,2,0,1,0,0,0,0,0,0,6,0,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0,40,0,50,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0380239923747277,0.0491,-0.1845,0,0,1.9,7.3,9.3,6.3,3,93,2,2,2,2
"250",2020-06-10,"2020","6","HM","3","1","S1","S",NA,0,"2",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,100,0.1,0,0,0,NA,"fr<U+00F8>planter umulig <U+00E5> bestemme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0312561936936937,0.0841,-0.2021,0,NA,NA,0.1,0.1,0.1,0,100.1,1e-04,0,0,1e-04
"251",2021-09-13,"2021","9","HM","3","1","S1","S",NA,2,"2",3,40,0,0.1,0,0.1,0,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,10,0,55,0,0,NA,"torvull, rome, etasjemose, furumose, cap, ang, ten, pap, myrfiltmose, bj<U+00F8>rnemose",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0592986383442266,0.0772,-0.1831,0,40,NA,2.3,42.3,2.1,40.2,105.2,40,40,40,40
"252",2022-09-15,"2022","9","HM","3","1","S1","S","MOK",3,"2",3,70,0,0.1,0,1,0,0,0,0,8,0,0,0,0.1,0,0,1,0,0.1,0,0,0,0,6,0,25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoydalsmoan","HM3",0,-0.0380239923747277,0.0491,-0.1845,0,30,70,10.3,80.3,9.2,71.1,102.1,70,70,70,70
