"","t_year","year","Date","Location","Sublocation","Block","Treatment","Treatment_ID","Subplot","Microtopography","Total","Notat","Sph_sp","cover","Proportion","cover_no0","cover_int","cover_no1"
"243","2","2021",2021-09-13,"HM","1","3","S","S2","3","4",22,NA,"Sph ang",3,0.136363636363636,3,3,3
"244","2","2021",2021-09-13,"HM","1","3","S","S2","3","4",22,NA,"Sph cap",6,0.272727272727273,6,6,6
"245","2","2021",2021-09-13,"HM","1","3","S","S2","3","4",22,NA,"Sph ten",10,0.454545454545455,10,10,10
"246","2","2021",2021-09-13,"HM","1","3","S","S2","3","4",22,NA,"Sph pap",3,0.136363636363636,3,3,3
"247","2","2021",2021-09-13,"HM","1","3","S","S2","3","4",22,NA,"Sph div",0,0,0.01,0,0
"248","2","2021",2021-09-13,"HM","1","3","S","S2","3","4",22,NA,"Sph rus",0,0,0.01,0,0
"249","2","2021",2021-09-13,"HM","1","3","S","S2","3","4",22,NA,"Sph com",0,0,0.01,0,0
"250","2","2021",2021-09-13,"HM","1","3","S","S2","3","4",22,NA,"Sph maj",0,0,0.01,0,0
"251","2","2021",2021-09-13,"HM","1","3","S","S2","3","4",22,NA,"Sph bal",0,0,0.01,0,0
"252","2","2021",2021-09-13,"HM","1","3","S","S2","3","4",22,NA,"Sph rip",0,0,0.01,0,0
"253","2","2021",2021-09-13,"HM","1","3","S","S2","3","4",22,NA,"Sph cf",0,0,0.01,0,0
"254","2","2021",2021-09-13,"HM","1","3","S","S2","4","3",28,NA,"Sph ang",10,0.357142857142857,10,10,10
"255","2","2021",2021-09-13,"HM","1","3","S","S2","4","3",28,NA,"Sph cap",10,0.357142857142857,10,10,10
"256","2","2021",2021-09-13,"HM","1","3","S","S2","4","3",28,NA,"Sph ten",8,0.285714285714286,8,8,8
"257","2","2021",2021-09-13,"HM","1","3","S","S2","4","3",28,NA,"Sph pap",0,0,0.01,0,0
"258","2","2021",2021-09-13,"HM","1","3","S","S2","4","3",28,NA,"Sph div",0,0,0.01,0,0
"259","2","2021",2021-09-13,"HM","1","3","S","S2","4","3",28,NA,"Sph rus",0,0,0.01,0,0
"260","2","2021",2021-09-13,"HM","1","3","S","S2","4","3",28,NA,"Sph com",0,0,0.01,0,0
"261","2","2021",2021-09-13,"HM","1","3","S","S2","4","3",28,NA,"Sph maj",0,0,0.01,0,0
"262","2","2021",2021-09-13,"HM","1","3","S","S2","4","3",28,NA,"Sph bal",0,0,0.01,0,0
"263","2","2021",2021-09-13,"HM","1","3","S","S2","4","3",28,NA,"Sph rip",0,0,0.01,0,0
"264","2","2021",2021-09-13,"HM","1","3","S","S2","4","3",28,NA,"Sph cf",0,0,0.01,0,0
"265","2","2021",2021-09-13,"HM","1","4","S","S1","1","5",12,NA,"Sph ang",6,0.5,6,6,6
"266","2","2021",2021-09-13,"HM","1","4","S","S1","1","5",12,NA,"Sph cap",2,0.166666666666667,2,2,2
"267","2","2021",2021-09-13,"HM","1","4","S","S1","1","5",12,NA,"Sph ten",4,0.333333333333333,4,4,4
"268","2","2021",2021-09-13,"HM","1","4","S","S1","1","5",12,NA,"Sph pap",0,0,0.01,0,0
"269","2","2021",2021-09-13,"HM","1","4","S","S1","1","5",12,NA,"Sph div",0,0,0.01,0,0
"270","2","2021",2021-09-13,"HM","1","4","S","S1","1","5",12,NA,"Sph rus",0,0,0.01,0,0
"271","2","2021",2021-09-13,"HM","1","4","S","S1","1","5",12,NA,"Sph com",0,0,0.01,0,0
"272","2","2021",2021-09-13,"HM","1","4","S","S1","1","5",12,NA,"Sph maj",0,0,0.01,0,0
"273","2","2021",2021-09-13,"HM","1","4","S","S1","1","5",12,NA,"Sph bal",0,0,0.01,0,0
"274","2","2021",2021-09-13,"HM","1","4","S","S1","1","5",12,NA,"Sph rip",0,0,0.01,0,0
"275","2","2021",2021-09-13,"HM","1","4","S","S1","1","5",12,NA,"Sph cf",0,0,0.01,0,0
"276","2","2021",2021-09-13,"HM","1","4","S","S1","2","3",22,NA,"Sph ang",10,0.454545454545455,10,10,10
"277","2","2021",2021-09-13,"HM","1","4","S","S1","2","3",22,NA,"Sph cap",0,0,0.01,0,0
"278","2","2021",2021-09-13,"HM","1","4","S","S1","2","3",22,NA,"Sph ten",10,0.454545454545455,10,10,10
"279","2","2021",2021-09-13,"HM","1","4","S","S1","2","3",22,NA,"Sph pap",2,0.0909090909090909,2,2,2
"280","2","2021",2021-09-13,"HM","1","4","S","S1","2","3",22,NA,"Sph div",0,0,0.01,0,0
"281","2","2021",2021-09-13,"HM","1","4","S","S1","2","3",22,NA,"Sph rus",0,0,0.01,0,0
"282","2","2021",2021-09-13,"HM","1","4","S","S1","2","3",22,NA,"Sph com",0,0,0.01,0,0
"283","2","2021",2021-09-13,"HM","1","4","S","S1","2","3",22,NA,"Sph maj",0,0,0.01,0,0
"284","2","2021",2021-09-13,"HM","1","4","S","S1","2","3",22,NA,"Sph bal",0,0,0.01,0,0
"285","2","2021",2021-09-13,"HM","1","4","S","S1","2","3",22,NA,"Sph rip",0,0,0.01,0,0
"286","2","2021",2021-09-13,"HM","1","4","S","S1","2","3",22,NA,"Sph cf",0,0,0.01,0,0
"287","2","2021",2021-09-13,"HM","1","4","S","S1","3","6",8,NA,"Sph ang",4,0.5,4,4,4
"288","2","2021",2021-09-13,"HM","1","4","S","S1","3","6",8,NA,"Sph cap",2,0.25,2,2,2
"289","2","2021",2021-09-13,"HM","1","4","S","S1","3","6",8,NA,"Sph ten",2,0.25,2,2,2
"290","2","2021",2021-09-13,"HM","1","4","S","S1","3","6",8,NA,"Sph pap",0,0,0.01,0,0
"291","2","2021",2021-09-13,"HM","1","4","S","S1","3","6",8,NA,"Sph div",0,0,0.01,0,0
"292","2","2021",2021-09-13,"HM","1","4","S","S1","3","6",8,NA,"Sph rus",0,0,0.01,0,0
"293","2","2021",2021-09-13,"HM","1","4","S","S1","3","6",8,NA,"Sph com",0,0,0.01,0,0
"294","2","2021",2021-09-13,"HM","1","4","S","S1","3","6",8,NA,"Sph maj",0,0,0.01,0,0
"295","2","2021",2021-09-13,"HM","1","4","S","S1","3","6",8,NA,"Sph bal",0,0,0.01,0,0
"296","2","2021",2021-09-13,"HM","1","4","S","S1","3","6",8,NA,"Sph rip",0,0,0.01,0,0
"297","2","2021",2021-09-13,"HM","1","4","S","S1","3","6",8,NA,"Sph cf",0,0,0.01,0,0
"298","2","2021",2021-09-13,"HM","1","4","S","S1","4","2",24,NA,"Sph ang",8,0.333333333333333,8,8,8
"299","2","2021",2021-09-13,"HM","1","4","S","S1","4","2",24,NA,"Sph cap",5,0.208333333333333,5,5,5
"300","2","2021",2021-09-13,"HM","1","4","S","S1","4","2",24,NA,"Sph ten",8,0.333333333333333,8,8,8
"301","2","2021",2021-09-13,"HM","1","4","S","S1","4","2",24,NA,"Sph pap",1,0.0416666666666667,1,1,1
"302","2","2021",2021-09-13,"HM","1","4","S","S1","4","2",24,NA,"Sph div",2,0.0833333333333333,2,2,2
"303","2","2021",2021-09-13,"HM","1","4","S","S1","4","2",24,NA,"Sph rus",0,0,0.01,0,0
"304","2","2021",2021-09-13,"HM","1","4","S","S1","4","2",24,NA,"Sph com",0,0,0.01,0,0
"305","2","2021",2021-09-13,"HM","1","4","S","S1","4","2",24,NA,"Sph maj",0,0,0.01,0,0
"306","2","2021",2021-09-13,"HM","1","4","S","S1","4","2",24,NA,"Sph bal",0,0,0.01,0,0
"307","2","2021",2021-09-13,"HM","1","4","S","S1","4","2",24,NA,"Sph rip",0,0,0.01,0,0
"308","2","2021",2021-09-13,"HM","1","4","S","S1","4","2",24,NA,"Sph cf",0,0,0.01,0,0
"309","2","2021",2021-09-13,"HM","1","4","S","S2","1","3",41,NA,"Sph ang",35,0.853658536585366,35,35,35
"310","2","2021",2021-09-13,"HM","1","4","S","S2","1","3",41,NA,"Sph cap",4,0.0975609756097561,4,4,4
"311","2","2021",2021-09-13,"HM","1","4","S","S2","1","3",41,NA,"Sph ten",2,0.0487804878048781,2,2,2
"312","2","2021",2021-09-13,"HM","1","4","S","S2","1","3",41,NA,"Sph pap",0,0,0.01,0,0
"313","2","2021",2021-09-13,"HM","1","4","S","S2","1","3",41,NA,"Sph div",0,0,0.01,0,0
"314","2","2021",2021-09-13,"HM","1","4","S","S2","1","3",41,NA,"Sph rus",0,0,0.01,0,0
"315","2","2021",2021-09-13,"HM","1","4","S","S2","1","3",41,NA,"Sph com",0,0,0.01,0,0
"316","2","2021",2021-09-13,"HM","1","4","S","S2","1","3",41,NA,"Sph maj",0,0,0.01,0,0
"317","2","2021",2021-09-13,"HM","1","4","S","S2","1","3",41,NA,"Sph bal",0,0,0.01,0,0
"318","2","2021",2021-09-13,"HM","1","4","S","S2","1","3",41,NA,"Sph rip",0,0,0.01,0,0
"319","2","2021",2021-09-13,"HM","1","4","S","S2","1","3",41,NA,"Sph cf",0,0,0.01,0,0
"320","2","2021",2021-09-13,"HM","1","4","S","S2","2","4",27,NA,"Sph ang",15,0.555555555555556,15,15,15
"321","2","2021",2021-09-13,"HM","1","4","S","S2","2","4",27,NA,"Sph cap",4,0.148148148148148,4,4,4
"322","2","2021",2021-09-13,"HM","1","4","S","S2","2","4",27,NA,"Sph ten",8,0.296296296296296,8,8,8
"323","2","2021",2021-09-13,"HM","1","4","S","S2","2","4",27,NA,"Sph pap",0,0,0.01,0,0
"324","2","2021",2021-09-13,"HM","1","4","S","S2","2","4",27,NA,"Sph div",0,0,0.01,0,0
"325","2","2021",2021-09-13,"HM","1","4","S","S2","2","4",27,NA,"Sph rus",0,0,0.01,0,0
"326","2","2021",2021-09-13,"HM","1","4","S","S2","2","4",27,NA,"Sph com",0,0,0.01,0,0
"327","2","2021",2021-09-13,"HM","1","4","S","S2","2","4",27,NA,"Sph maj",0,0,0.01,0,0
"328","2","2021",2021-09-13,"HM","1","4","S","S2","2","4",27,NA,"Sph bal",0,0,0.01,0,0
"329","2","2021",2021-09-13,"HM","1","4","S","S2","2","4",27,NA,"Sph rip",0,0,0.01,0,0
"330","2","2021",2021-09-13,"HM","1","4","S","S2","2","4",27,NA,"Sph cf",0,0,0.01,0,0
"331","2","2021",2021-09-13,"HM","1","4","S","S2","3","3",26,NA,"Sph ang",15,0.576923076923077,15,15,15
"332","2","2021",2021-09-13,"HM","1","4","S","S2","3","3",26,NA,"Sph cap",2,0.0769230769230769,2,2,2
"333","2","2021",2021-09-13,"HM","1","4","S","S2","3","3",26,NA,"Sph ten",5,0.192307692307692,5,5,5
"334","2","2021",2021-09-13,"HM","1","4","S","S2","3","3",26,NA,"Sph pap",3,0.115384615384615,3,3,3
"335","2","2021",2021-09-13,"HM","1","4","S","S2","3","3",26,NA,"Sph div",1,0.0384615384615385,1,1,1
"336","2","2021",2021-09-13,"HM","1","4","S","S2","3","3",26,NA,"Sph rus",0,0,0.01,0,0
"337","2","2021",2021-09-13,"HM","1","4","S","S2","3","3",26,NA,"Sph com",0,0,0.01,0,0
"338","2","2021",2021-09-13,"HM","1","4","S","S2","3","3",26,NA,"Sph maj",0,0,0.01,0,0
"339","2","2021",2021-09-13,"HM","1","4","S","S2","3","3",26,NA,"Sph bal",0,0,0.01,0,0
"340","2","2021",2021-09-13,"HM","1","4","S","S2","3","3",26,NA,"Sph rip",0,0,0.01,0,0
"341","2","2021",2021-09-13,"HM","1","4","S","S2","3","3",26,NA,"Sph cf",0,0,0.01,0,0
"342","2","2021",2021-09-13,"HM","1","4","S","S2","4","3",28,NA,"Sph ang",3,0.107142857142857,3,3,3
"343","2","2021",2021-09-13,"HM","1","4","S","S2","4","3",28,NA,"Sph cap",3,0.107142857142857,3,3,3
"344","2","2021",2021-09-13,"HM","1","4","S","S2","4","3",28,NA,"Sph ten",20,0.714285714285714,20,20,20
"345","2","2021",2021-09-13,"HM","1","4","S","S2","4","3",28,NA,"Sph pap",2,0.0714285714285714,2,2,2
"346","2","2021",2021-09-13,"HM","1","4","S","S2","4","3",28,NA,"Sph div",0,0,0.01,0,0
"347","2","2021",2021-09-13,"HM","1","4","S","S2","4","3",28,NA,"Sph rus",0,0,0.01,0,0
"348","2","2021",2021-09-13,"HM","1","4","S","S2","4","3",28,NA,"Sph com",0,0,0.01,0,0
"349","2","2021",2021-09-13,"HM","1","4","S","S2","4","3",28,NA,"Sph maj",0,0,0.01,0,0
"350","2","2021",2021-09-13,"HM","1","4","S","S2","4","3",28,NA,"Sph bal",0,0,0.01,0,0
"351","2","2021",2021-09-13,"HM","1","4","S","S2","4","3",28,NA,"Sph rip",0,0,0.01,0,0
"352","2","2021",2021-09-13,"HM","1","4","S","S2","4","3",28,NA,"Sph cf",0,0,0.01,0,0
"353","2","2021",2021-09-13,"HM","2","1","S","S1","1","1",90,NA,"Sph ang",70,0.777777777777778,70,70,70
"354","2","2021",2021-09-13,"HM","2","1","S","S1","1","1",90,NA,"Sph cap",4,0.0444444444444444,4,4,4
"355","2","2021",2021-09-13,"HM","2","1","S","S1","1","1",90,NA,"Sph ten",15,0.166666666666667,15,15,15
"356","2","2021",2021-09-13,"HM","2","1","S","S1","1","1",90,NA,"Sph pap",1,0.0111111111111111,1,1,1
"357","2","2021",2021-09-13,"HM","2","1","S","S1","1","1",90,NA,"Sph div",0,0,0.01,0,0
"358","2","2021",2021-09-13,"HM","2","1","S","S1","1","1",90,NA,"Sph rus",0,0,0.01,0,0
"359","2","2021",2021-09-13,"HM","2","1","S","S1","1","1",90,NA,"Sph com",0,0,0.01,0,0
"360","2","2021",2021-09-13,"HM","2","1","S","S1","1","1",90,NA,"Sph maj",0,0,0.01,0,0
"361","2","2021",2021-09-13,"HM","2","1","S","S1","1","1",90,NA,"Sph bal",0,0,0.01,0,0
"362","2","2021",2021-09-13,"HM","2","1","S","S1","1","1",90,NA,"Sph rip",0,0,0.01,0,0
"363","2","2021",2021-09-13,"HM","2","1","S","S1","1","1",90,NA,"Sph cf",0,0,0.01,0,0
"364","2","2021",2021-09-13,"HM","2","1","S","S1","2","3",91,NA,"Sph ang",70,0.769230769230769,70,70,70
"365","2","2021",2021-09-13,"HM","2","1","S","S1","2","3",91,NA,"Sph cap",0,0,0.01,0,0
"366","2","2021",2021-09-13,"HM","2","1","S","S1","2","3",91,NA,"Sph ten",20,0.21978021978022,20,20,20
"367","2","2021",2021-09-13,"HM","2","1","S","S1","2","3",91,NA,"Sph pap",1,0.010989010989011,1,1,1
"368","2","2021",2021-09-13,"HM","2","1","S","S1","2","3",91,NA,"Sph div",0,0,0.01,0,0
"369","2","2021",2021-09-13,"HM","2","1","S","S1","2","3",91,NA,"Sph rus",0,0,0.01,0,0
"370","2","2021",2021-09-13,"HM","2","1","S","S1","2","3",91,NA,"Sph com",0,0,0.01,0,0
"371","2","2021",2021-09-13,"HM","2","1","S","S1","2","3",91,NA,"Sph maj",0,0,0.01,0,0
"372","2","2021",2021-09-13,"HM","2","1","S","S1","2","3",91,NA,"Sph bal",0,0,0.01,0,0
"373","2","2021",2021-09-13,"HM","2","1","S","S1","2","3",91,NA,"Sph rip",0,0,0.01,0,0
"374","2","2021",2021-09-13,"HM","2","1","S","S1","2","3",91,NA,"Sph cf",0,0,0.01,0,0
"375","2","2021",2021-09-13,"HM","2","1","S","S1","3","2",92,NA,"Sph ang",65,0.706521739130435,65,65,65
"376","2","2021",2021-09-13,"HM","2","1","S","S1","3","2",92,NA,"Sph cap",0,0,0.01,0,0
"377","2","2021",2021-09-13,"HM","2","1","S","S1","3","2",92,NA,"Sph ten",25,0.271739130434783,25,25,25
"378","2","2021",2021-09-13,"HM","2","1","S","S1","3","2",92,NA,"Sph pap",2,0.0217391304347826,2,2,2
"379","2","2021",2021-09-13,"HM","2","1","S","S1","3","2",92,NA,"Sph div",0,0,0.01,0,0
"380","2","2021",2021-09-13,"HM","2","1","S","S1","3","2",92,NA,"Sph rus",0,0,0.01,0,0
"381","2","2021",2021-09-13,"HM","2","1","S","S1","3","2",92,NA,"Sph com",0,0,0.01,0,0
"382","2","2021",2021-09-13,"HM","2","1","S","S1","3","2",92,NA,"Sph maj",0,0,0.01,0,0
"383","2","2021",2021-09-13,"HM","2","1","S","S1","3","2",92,NA,"Sph bal",0,0,0.01,0,0
"384","2","2021",2021-09-13,"HM","2","1","S","S1","3","2",92,NA,"Sph rip",0,0,0.01,0,0
"385","2","2021",2021-09-13,"HM","2","1","S","S1","3","2",92,NA,"Sph cf",0,0,0.01,0,0
"386","2","2021",2021-09-13,"HM","2","1","S","S1","4","1",81,NA,"Sph ang",60,0.740740740740741,60,60,60
"387","2","2021",2021-09-13,"HM","2","1","S","S1","4","1",81,NA,"Sph cap",1,0.0123456790123457,1,1,1
"388","2","2021",2021-09-13,"HM","2","1","S","S1","4","1",81,NA,"Sph ten",20,0.246913580246914,20,20,20
"389","2","2021",2021-09-13,"HM","2","1","S","S1","4","1",81,NA,"Sph pap",0,0,0.01,0,0
"390","2","2021",2021-09-13,"HM","2","1","S","S1","4","1",81,NA,"Sph div",0,0,0.01,0,0
"391","2","2021",2021-09-13,"HM","2","1","S","S1","4","1",81,NA,"Sph rus",0,0,0.01,0,0
"392","2","2021",2021-09-13,"HM","2","1","S","S1","4","1",81,NA,"Sph com",0,0,0.01,0,0
"393","2","2021",2021-09-13,"HM","2","1","S","S1","4","1",81,NA,"Sph maj",0,0,0.01,0,0
"394","2","2021",2021-09-13,"HM","2","1","S","S1","4","1",81,NA,"Sph bal",0,0,0.01,0,0
"395","2","2021",2021-09-13,"HM","2","1","S","S1","4","1",81,NA,"Sph rip",0,0,0.01,0,0
"396","2","2021",2021-09-13,"HM","2","1","S","S1","4","1",81,NA,"Sph cf",0,0,0.01,0,0
"397","2","2021",2021-09-13,"HM","2","1","S","S2","1","2",91,NA,"Sph ang",30,0.32967032967033,30,30,30
"398","2","2021",2021-09-13,"HM","2","1","S","S2","1","2",91,NA,"Sph cap",1,0.010989010989011,1,1,1
"399","2","2021",2021-09-13,"HM","2","1","S","S2","1","2",91,NA,"Sph ten",60,0.659340659340659,60,60,60
"400","2","2021",2021-09-13,"HM","2","1","S","S2","1","2",91,NA,"Sph pap",0,0,0.01,0,0
"401","2","2021",2021-09-13,"HM","2","1","S","S2","1","2",91,NA,"Sph div",0,0,0.01,0,0
"402","2","2021",2021-09-13,"HM","2","1","S","S2","1","2",91,NA,"Sph rus",0,0,0.01,0,0
"403","2","2021",2021-09-13,"HM","2","1","S","S2","1","2",91,NA,"Sph com",0,0,0.01,0,0
"404","2","2021",2021-09-13,"HM","2","1","S","S2","1","2",91,NA,"Sph maj",0,0,0.01,0,0
"405","2","2021",2021-09-13,"HM","2","1","S","S2","1","2",91,NA,"Sph bal",0,0,0.01,0,0
"406","2","2021",2021-09-13,"HM","2","1","S","S2","1","2",91,NA,"Sph rip",0,0,0.01,0,0
"407","2","2021",2021-09-13,"HM","2","1","S","S2","1","2",91,NA,"Sph cf",0,0,0.01,0,0
"408","2","2021",2021-09-13,"HM","2","1","S","S2","2","2",95,NA,"Sph ang",75,0.789473684210526,75,75,75
"409","2","2021",2021-09-13,"HM","2","1","S","S2","2","2",95,NA,"Sph cap",3,0.0315789473684211,3,3,3
"410","2","2021",2021-09-13,"HM","2","1","S","S2","2","2",95,NA,"Sph ten",5,0.0526315789473684,5,5,5
"411","2","2021",2021-09-13,"HM","2","1","S","S2","2","2",95,NA,"Sph pap",12,0.126315789473684,12,12,12
"412","2","2021",2021-09-13,"HM","2","1","S","S2","2","2",95,NA,"Sph div",0,0,0.01,0,0
"413","2","2021",2021-09-13,"HM","2","1","S","S2","2","2",95,NA,"Sph rus",0,0,0.01,0,0
"414","2","2021",2021-09-13,"HM","2","1","S","S2","2","2",95,NA,"Sph com",0,0,0.01,0,0
"415","2","2021",2021-09-13,"HM","2","1","S","S2","2","2",95,NA,"Sph maj",0,0,0.01,0,0
"416","2","2021",2021-09-13,"HM","2","1","S","S2","2","2",95,NA,"Sph bal",0,0,0.01,0,0
"417","2","2021",2021-09-13,"HM","2","1","S","S2","2","2",95,NA,"Sph rip",0,0,0.01,0,0
"418","2","2021",2021-09-13,"HM","2","1","S","S2","2","2",95,NA,"Sph cf",0,0,0.01,0,0
"419","2","2021",2021-09-13,"HM","2","1","S","S2","3","3",85,NA,"Sph ang",40,0.470588235294118,40,40,40
"420","2","2021",2021-09-13,"HM","2","1","S","S2","3","3",85,NA,"Sph cap",10,0.117647058823529,10,10,10
"421","2","2021",2021-09-13,"HM","2","1","S","S2","3","3",85,NA,"Sph ten",15,0.176470588235294,15,15,15
"422","2","2021",2021-09-13,"HM","2","1","S","S2","3","3",85,NA,"Sph pap",10,0.117647058823529,10,10,10
"423","2","2021",2021-09-13,"HM","2","1","S","S2","3","3",85,NA,"Sph div",0,0,0.01,0,0
"424","2","2021",2021-09-13,"HM","2","1","S","S2","3","3",85,NA,"Sph rus",0,0,0.01,0,0
"425","2","2021",2021-09-13,"HM","2","1","S","S2","3","3",85,NA,"Sph com",0,0,0.01,0,0
"426","2","2021",2021-09-13,"HM","2","1","S","S2","3","3",85,NA,"Sph maj",0,0,0.01,0,0
"427","2","2021",2021-09-13,"HM","2","1","S","S2","3","3",85,NA,"Sph bal",0,0,0.01,0,0
"428","2","2021",2021-09-13,"HM","2","1","S","S2","3","3",85,NA,"Sph rip",0,0,0.01,0,0
"429","2","2021",2021-09-13,"HM","2","1","S","S2","3","3",85,NA,"Sph cf",0,0,0.01,0,0
"430","2","2021",2021-09-13,"HM","2","1","S","S2","4","1",92,NA,"Sph ang",80,0.869565217391304,80,80,80
"431","2","2021",2021-09-13,"HM","2","1","S","S2","4","1",92,NA,"Sph cap",2,0.0217391304347826,2,2,2
"432","2","2021",2021-09-13,"HM","2","1","S","S2","4","1",92,NA,"Sph ten",5,0.0543478260869565,5,5,5
"433","2","2021",2021-09-13,"HM","2","1","S","S2","4","1",92,NA,"Sph pap",5,0.0543478260869565,5,5,5
"434","2","2021",2021-09-13,"HM","2","1","S","S2","4","1",92,NA,"Sph div",0,0,0.01,0,0
"435","2","2021",2021-09-13,"HM","2","1","S","S2","4","1",92,NA,"Sph rus",0,0,0.01,0,0
"436","2","2021",2021-09-13,"HM","2","1","S","S2","4","1",92,NA,"Sph com",0,0,0.01,0,0
"437","2","2021",2021-09-13,"HM","2","1","S","S2","4","1",92,NA,"Sph maj",0,0,0.01,0,0
"438","2","2021",2021-09-13,"HM","2","1","S","S2","4","1",92,NA,"Sph bal",0,0,0.01,0,0
"439","2","2021",2021-09-13,"HM","2","1","S","S2","4","1",92,NA,"Sph rip",0,0,0.01,0,0
"440","2","2021",2021-09-13,"HM","2","1","S","S2","4","1",92,NA,"Sph cf",0,0,0.01,0,0
"441","2","2021",2021-09-13,"HM","2","2","S","S1","1","2",78,NA,"Sph ang",40,0.512820512820513,40,40,40
"442","2","2021",2021-09-13,"HM","2","2","S","S1","1","2",78,NA,"Sph cap",25,0.320512820512821,25,25,25
"443","2","2021",2021-09-13,"HM","2","2","S","S1","1","2",78,NA,"Sph ten",5,0.0641025641025641,5,5,5
"444","2","2021",2021-09-13,"HM","2","2","S","S1","1","2",78,NA,"Sph pap",8,0.102564102564103,8,8,8
"445","2","2021",2021-09-13,"HM","2","2","S","S1","1","2",78,NA,"Sph div",0,0,0.01,0,0
"446","2","2021",2021-09-13,"HM","2","2","S","S1","1","2",78,NA,"Sph rus",0,0,0.01,0,0
"447","2","2021",2021-09-13,"HM","2","2","S","S1","1","2",78,NA,"Sph com",0,0,0.01,0,0
"448","2","2021",2021-09-13,"HM","2","2","S","S1","1","2",78,NA,"Sph maj",0,0,0.01,0,0
"449","2","2021",2021-09-13,"HM","2","2","S","S1","1","2",78,NA,"Sph bal",0,0,0.01,0,0
"450","2","2021",2021-09-13,"HM","2","2","S","S1","1","2",78,NA,"Sph rip",0,0,0.01,0,0
"451","2","2021",2021-09-13,"HM","2","2","S","S1","1","2",78,NA,"Sph cf",0,0,0.01,0,0
"452","2","2021",2021-09-13,"HM","2","2","S","S1","2","5",53,NA,"Sph ang",25,0.471698113207547,25,25,25
"453","2","2021",2021-09-13,"HM","2","2","S","S1","2","5",53,NA,"Sph cap",5,0.0943396226415094,5,5,5
"454","2","2021",2021-09-13,"HM","2","2","S","S1","2","5",53,NA,"Sph ten",15,0.283018867924528,15,15,15
"455","2","2021",2021-09-13,"HM","2","2","S","S1","2","5",53,NA,"Sph pap",8,0.150943396226415,8,8,8
"456","2","2021",2021-09-13,"HM","2","2","S","S1","2","5",53,NA,"Sph div",0,0,0.01,0,0
"457","2","2021",2021-09-13,"HM","2","2","S","S1","2","5",53,NA,"Sph rus",0,0,0.01,0,0
"458","2","2021",2021-09-13,"HM","2","2","S","S1","2","5",53,NA,"Sph com",0,0,0.01,0,0
"459","2","2021",2021-09-13,"HM","2","2","S","S1","2","5",53,NA,"Sph maj",0,0,0.01,0,0
"460","2","2021",2021-09-13,"HM","2","2","S","S1","2","5",53,NA,"Sph bal",0,0,0.01,0,0
"461","2","2021",2021-09-13,"HM","2","2","S","S1","2","5",53,NA,"Sph rip",0,0,0.01,0,0
"462","2","2021",2021-09-13,"HM","2","2","S","S1","2","5",53,NA,"Sph cf",0,0,0.01,0,0
"463","2","2021",2021-09-13,"HM","2","2","S","S1","3","5",58,NA,"Sph ang",30,0.517241379310345,30,30,30
"464","2","2021",2021-09-13,"HM","2","2","S","S1","3","5",58,NA,"Sph cap",10,0.172413793103448,10,10,10
"465","2","2021",2021-09-13,"HM","2","2","S","S1","3","5",58,NA,"Sph ten",8,0.137931034482759,8,8,8
"466","2","2021",2021-09-13,"HM","2","2","S","S1","3","5",58,NA,"Sph pap",10,0.172413793103448,10,10,10
"467","2","2021",2021-09-13,"HM","2","2","S","S1","3","5",58,NA,"Sph div",0,0,0.01,0,0
"468","2","2021",2021-09-13,"HM","2","2","S","S1","3","5",58,NA,"Sph rus",0,0,0.01,0,0
"469","2","2021",2021-09-13,"HM","2","2","S","S1","3","5",58,NA,"Sph com",0,0,0.01,0,0
"470","2","2021",2021-09-13,"HM","2","2","S","S1","3","5",58,NA,"Sph maj",0,0,0.01,0,0
"471","2","2021",2021-09-13,"HM","2","2","S","S1","3","5",58,NA,"Sph bal",0,0,0.01,0,0
"472","2","2021",2021-09-13,"HM","2","2","S","S1","3","5",58,NA,"Sph rip",0,0,0.01,0,0
"473","2","2021",2021-09-13,"HM","2","2","S","S1","3","5",58,NA,"Sph cf",0,0,0.01,0,0
"474","2","2021",2021-09-13,"HM","2","2","S","S1","4","4",50,NA,"Sph ang",20,0.4,20,20,20
"475","2","2021",2021-09-13,"HM","2","2","S","S1","4","4",50,NA,"Sph cap",15,0.3,15,15,15
"476","2","2021",2021-09-13,"HM","2","2","S","S1","4","4",50,NA,"Sph ten",10,0.2,10,10,10
"477","2","2021",2021-09-13,"HM","2","2","S","S1","4","4",50,NA,"Sph pap",5,0.1,5,5,5
"478","2","2021",2021-09-13,"HM","2","2","S","S1","4","4",50,NA,"Sph div",0,0,0.01,0,0
"479","2","2021",2021-09-13,"HM","2","2","S","S1","4","4",50,NA,"Sph rus",0,0,0.01,0,0
"480","2","2021",2021-09-13,"HM","2","2","S","S1","4","4",50,NA,"Sph com",0,0,0.01,0,0
"481","2","2021",2021-09-13,"HM","2","2","S","S1","4","4",50,NA,"Sph maj",0,0,0.01,0,0
"482","2","2021",2021-09-13,"HM","2","2","S","S1","4","4",50,NA,"Sph bal",0,0,0.01,0,0
"483","2","2021",2021-09-13,"HM","2","2","S","S1","4","4",50,NA,"Sph rip",0,0,0.01,0,0
"484","2","2021",2021-09-13,"HM","2","2","S","S1","4","4",50,NA,"Sph cf",0,0,0.01,0,0
"485","2","2021",2021-09-13,"HM","2","2","S","S2","1","2",58,NA,"Sph ang",40,0.689655172413793,40,40,40
